图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,兔子-预测置信度,刺猬-预测置信度,啄木鸟-预测置信度,大猩猩-预测置信度,大象-预测置信度,天鹅-预测置信度,小浣熊-预测置信度,斑马-预测置信度,昆虫-预测置信度,松鼠-预测置信度,树袋熊-预测置信度,梅花鹿-预测置信度,毛毛虫-预测置信度,水母-预测置信度,河马-预测置信度,海豚-预测置信度,海豹-预测置信度,海马-预测置信度,火烈鸟-预测置信度,火鸡-预测置信度,灰狼-预测置信度,熊-预测置信度,熊猫-预测置信度,蝙蝠-预测置信度,金鱼-预测置信度,霍加狓-预测置信度,马-预测置信度,驴-预测置信度,鬓狗-预测置信度,鲨鱼-预测置信度,鲸鱼-预测置信度,鸽子-预测置信度,鹅-预测置信度,鹦鹉-预测置信度,鹬-预测置信度,麋鹿-预测置信度,图像路径,标注类别ID
E:\Image classification\1-Build a dataset\dataset\val\刺猬\75.png,1,刺猬,6,小浣熊,23,蝙蝠,1,刺猬,True,0.005750933662056923,0.13417302072048187,0.015353403054177761,0.0032228666823357344,0.014052454382181168,0.008765332400798798,0.34808406233787537,0.010875323787331581,0.004859983455389738,0.005038991570472717,0.013689352199435234,0.01808677427470684,0.003990944009274244,0.008274928666651249,0.013308072462677956,0.008518238551914692,0.015568915754556656,0.005404419265687466,0.008734278380870819,0.00765224127098918,0.004451943561434746,0.011281875893473625,0.0054297130554914474,0.2323712855577469,0.006663700565695763,0.005418405402451754,0.005173785146325827,0.007399099878966808,0.029677191749215126,0.011291306465864182,0.007705308496952057,0.0034003853797912598,0.0029635909013450146,0.0039415317587554455,0.005424175411462784,0.004002128727734089,E:\Image classification\1-Build a dataset\dataset\val\刺猬\75.png,1
E:\Image classification\1-Build a dataset\dataset\val\刺猬\77.jpg,1,刺猬,1,刺猬,4,大象,21,熊,True,0.005062751937657595,0.7333394885063171,0.006016879342496395,0.007575444411486387,0.028115125373005867,0.00620513828471303,0.00405176030471921,0.006770370528101921,0.006440829019993544,0.00823213066905737,0.00793392676860094,0.0034255660139024258,0.007052167318761349,0.01340466272085905,0.011896844953298569,0.008187171071767807,0.0047660344280302525,0.007405964192003012,0.009087140671908855,0.005910977721214294,0.006876392289996147,0.013844868168234825,0.005549411755055189,0.005906283855438232,0.004643880296498537,0.008835965767502785,0.006036221981048584,0.00421275245025754,0.0039492445066571236,0.006582706235349178,0.006730560213327408,0.007150810677558184,0.0044977678917348385,0.008204232901334763,0.0094747981056571,0.006623811554163694,E:\Image classification\1-Build a dataset\dataset\val\刺猬\77.jpg,1
E:\Image classification\1-Build a dataset\dataset\val\刺猬\81.jpg,1,刺猬,1,刺猬,21,熊,14,河马,True,0.00048192276153713465,0.984710156917572,0.00029300356982275844,0.0006313447374850512,0.0006693167379125953,0.0005766364629380405,0.00025721293059177697,0.0005811448791064322,0.0003004168684128672,0.00024883373407647014,0.00035412664874456823,0.00017062865663319826,0.0003903829783666879,0.00038478756323456764,0.0009588369866833091,0.0005190400988794863,0.0001590917818248272,0.0005698969471268356,0.0004247335309628397,0.0007496792823076248,0.0003795571974478662,0.0009634430753067136,0.00048033270286396146,0.00033096587867476046,0.0003266266721766442,0.0007644974975846708,0.00022657956287730485,0.0006133883143775165,0.00014821789227426052,0.00022520963102579117,0.0002551988873165101,0.00035881061921827495,0.00013006318476982415,0.00036817812360823154,0.0005905990255996585,0.00040716311195865273,E:\Image classification\1-Build a dataset\dataset\val\刺猬\81.jpg,1
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\12.jpg,2,啄木鸟,2,啄木鸟,12,毛毛虫,6,小浣熊,True,0.0023726627696305513,0.0013930884888395667,0.928138256072998,0.0008799993665888906,0.002857432933524251,0.0008390421280637383,0.004475675988942385,0.001272578607313335,0.0032289731316268444,0.002753378124907613,0.002722738543525338,0.001912544365040958,0.004498366732150316,0.0018992249388247728,0.0037903967313468456,0.001755066798068583,0.0016934057930484414,0.0025767728220671415,0.0028832873795181513,0.0016644037095829844,0.0013595164055004716,0.001093983300961554,0.0016188962617889047,0.0022367937490344048,0.0013329669600352645,0.002885999856516719,0.001971411518752575,0.0015739115187898278,0.0018913343083113432,0.001548683037981391,0.0011851295130327344,0.0018003472359851003,0.0010277325054630637,0.002065845299512148,0.0015762248076498508,0.0012240043142810464,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\12.jpg,2
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\14.jpg,2,啄木鸟,2,啄木鸟,8,昆虫,18,火烈鸟,True,0.004388518165796995,0.002648628782480955,0.8371877074241638,0.0031797350384294987,0.0029427034314721823,0.003296117763966322,0.0034098441246896982,0.0026632652152329683,0.01933356001973152,0.0038097903598099947,0.0044155181385576725,0.006123330909758806,0.005312133114784956,0.003233300754800439,0.008111863397061825,0.004874287638813257,0.0028080674819648266,0.0030037981923669577,0.01758328080177307,0.0037905967328697443,0.004092878196388483,0.003083819290623069,0.002932079369202256,0.0032755720894783735,0.005843954160809517,0.004311116877943277,0.0040478999726474285,0.0035597069654613733,0.0028670148458331823,0.0027765200939029455,0.003374204272404313,0.0011649660300463438,0.0026046899147331715,0.006362613290548325,0.005302772391587496,0.0022842898033559322,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\14.jpg,2
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\19.jpg,2,啄木鸟,2,啄木鸟,11,梅花鹿,8,昆虫,True,0.0022330058272928,0.0015786411240696907,0.8962891697883606,0.005875709932297468,0.002042091451585293,0.00203940668143332,0.000291923206532374,0.0013434538850560784,0.007973399013280869,0.0011629151413217187,0.0017479707021266222,0.010837106965482235,0.006112300790846348,0.001471309456974268,0.003349604783579707,0.0016027336241677403,0.002251016441732645,0.0017761464696377516,0.0021358607336878777,0.0066587720066308975,0.0018601197516545653,0.001794738695025444,0.0024423531722277403,0.0023070299066603184,0.001422294182702899,0.0016547725535929203,0.0009890554938465357,0.003417764790356159,0.0012097872095182538,0.0016050692647695541,0.0031062853522598743,0.0033409923780709505,0.0019722883589565754,0.0062220459803938866,0.007199777290225029,0.0006830025813542306,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\19.jpg,2
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\22.jpeg,2,啄木鸟,2,啄木鸟,31,鸽子,34,鹬,True,0.00058511778479442,0.0007926245452836156,0.960218071937561,0.0005139823188073933,0.0009857629192993045,0.00035022367956116796,0.001291284803301096,0.0005561143043451011,0.0010802873875945807,0.003031343687325716,0.0010851870756596327,0.001115037128329277,0.0014012360479682684,0.0010390453971922398,0.001143870991654694,0.0005710370023734868,0.0005527153261937201,0.0011622090823948383,0.00040111641283147037,0.0003428181807976216,0.001020396943204105,0.0004505499091465026,0.0010301197180524468,0.0015182455535978079,0.0008662689360789955,0.0005851650494150817,0.0004419522301759571,0.001710829557850957,0.001236794050782919,0.0009305699495598674,0.0004631124611478299,0.005580348894000053,0.0009339521056972444,0.0005826012929901481,0.003868805943056941,0.0005613829707726836,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\22.jpeg,2
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\35.jpg,2,啄木鸟,2,啄木鸟,33,鹦鹉,12,毛毛虫,True,0.002611355623230338,0.001916716224513948,0.69797682762146,0.0030987586360424757,0.005984568037092686,0.0020309018436819315,0.0017805256647989154,0.002635198412463069,0.0029714039992541075,0.0024951649829745293,0.004007665440440178,0.00412167189642787,0.007705986965447664,0.0029371504206210375,0.006782503332942724,0.0030732820741832256,0.003825626103207469,0.0040777986869215965,0.0022596619091928005,0.0020953465718775988,0.004557278472930193,0.0015531183453276753,0.002272200770676136,0.004505121149122715,0.0017154138768091798,0.004045289009809494,0.004247692879289389,0.0043640462681651115,0.003977520857006311,0.001987425610423088,0.003072077874094248,0.0027107889764010906,0.0015539753949269652,0.19053921103477478,0.0028881870675832033,0.0016224662540480494,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\35.jpg,2
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\39.jpg,2,啄木鸟,2,啄木鸟,9,松鼠,34,鹬,True,0.0014029230223968625,0.002714374801144004,0.8575181365013123,0.0017866885755211115,0.0038991349283605814,0.0027747827116400003,0.004711649846285582,0.0032603139989078045,0.004428999498486519,0.011911178939044476,0.003527799155563116,0.0029148359317332506,0.006406914442777634,0.003277877112850547,0.0063071539625525475,0.0014431100571528077,0.0019008030649274588,0.002126649720594287,0.0027538060676306486,0.0019709686748683453,0.0028852953109890223,0.002490416867658496,0.005071407184004784,0.008469120599329472,0.0018220808124169707,0.004308497067540884,0.0029714670963585377,0.004683794919401407,0.008678852580487728,0.0014896286884322762,0.0039881146512925625,0.0028353475499898195,0.0015045340405777097,0.0056453184224665165,0.008813793770968914,0.007304111495614052,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\39.jpg,2
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\42.jpg,2,啄木鸟,2,啄木鸟,33,鹦鹉,18,火烈鸟,True,0.013850351795554161,0.007101478520780802,0.37437593936920166,0.004667860921472311,0.006286164745688438,0.01053739432245493,0.005100225564092398,0.006787458900362253,0.011677566915750504,0.009446720592677593,0.005086379591375589,0.006880331318825483,0.020615803077816963,0.007057776674628258,0.012079676613211632,0.011359361000359058,0.007396758534014225,0.00640721432864666,0.02125033736228943,0.01192876324057579,0.00904944445937872,0.0041758958250284195,0.0035024851094931364,0.01323692686855793,0.0030771747697144747,0.010808464139699936,0.007353215012699366,0.007772719953209162,0.004305779002606869,0.004293186590075493,0.007871965877711773,0.0036813525948673487,0.004457095172256231,0.34112805128097534,0.009108669124543667,0.006284031085669994,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\42.jpg,2
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\44.jpg,2,啄木鸟,2,啄木鸟,31,鸽子,34,鹬,True,0.0007174775819294155,0.0003190284187439829,0.9687634706497192,0.000534437655005604,0.0008852144819684327,0.0006020083674229681,0.0008295871084555984,0.000744893797673285,0.0009011668735183775,0.0006550875259563327,0.0005191757227294147,0.0012362808920443058,0.0009351074695587158,0.0008241500472649932,0.0008654782432131469,0.0011101467534899712,0.00066000921651721,0.0007249456830322742,0.000809639401268214,0.0007421280024573207,0.0006141322664916515,0.00023408830747939646,0.001313882414251566,0.0009183721267618239,0.0005703115020878613,0.0005560543504543602,0.0008705182117410004,0.001087189419195056,0.0010031230049207807,0.00034128024708479643,0.0008075222722254694,0.004541338421404362,0.0003090608224738389,0.0010552355088293552,0.002034455072134733,0.000364038540283218,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\44.jpg,2
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\53.jpg,2,啄木鸟,2,啄木鸟,33,鹦鹉,34,鹬,True,0.002239406807348132,0.0021392793860286474,0.8484115600585938,0.0020383265800774097,0.0032598841935396194,0.004182875156402588,0.0017640371806919575,0.002502433257177472,0.002540274290367961,0.002025086199864745,0.0027220239862799644,0.004942457657307386,0.005977976601570845,0.004163125995546579,0.003663774812594056,0.00577256316319108,0.0025728789623826742,0.00376552133820951,0.0016335858963429928,0.0012265016557648778,0.007168214302510023,0.003917020279914141,0.002640252001583576,0.002257424872368574,0.002490915125235915,0.0017447065329179168,0.0030324889812618494,0.006403297185897827,0.003800608916208148,0.0017329254187643528,0.0031749883200973272,0.0022511451970785856,0.0026001690421253443,0.04071606323122978,0.007262105587869883,0.0012640637578442693,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\53.jpg,2
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\56.jpg,2,啄木鸟,2,啄木鸟,12,毛毛虫,34,鹬,True,0.0018388431053608656,0.0014191168593242764,0.9419043660163879,0.0009805980371311307,0.0012763497652485967,0.0012162596685811877,0.0017614836106076837,0.0020317251328378916,0.0013816158752888441,0.0014111410127952695,0.0007401860784739256,0.0023859671782702208,0.004546801093965769,0.002167409984394908,0.0015600568149238825,0.0010746937477961183,0.001083032926544547,0.0023322273045778275,0.002141913864761591,0.0018997110892087221,0.0011359351919963956,0.0009422007133252919,0.0012821012642234564,0.0011006492422893643,0.0013534297468140721,0.0016293942462652922,0.0025292837526649237,0.0017562869470566511,0.0017201858572661877,0.0007324072648771107,0.0009866144973784685,0.0030471605714410543,0.0006315843784250319,0.001469234935939312,0.003909214865416288,0.0006207409896887839,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\56.jpg,2
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\66.jpg,2,啄木鸟,2,啄木鸟,12,毛毛虫,19,火鸡,True,0.0011737399036064744,0.0024470211938023567,0.9023874402046204,0.0025192913599312305,0.006339688785374165,0.0017964787548407912,0.0018841709243133664,0.0032773709390312433,0.0018278685165569186,0.001968121388927102,0.003754656994715333,0.003016732633113861,0.017707865685224533,0.002831436460837722,0.0033120261505246162,0.0008506019366905093,0.0015116201248019934,0.003433654550462961,0.002968490356579423,0.006765862926840782,0.0018303630640730262,0.000973694899585098,0.0018288267310708761,0.0021199756301939487,0.0029370151460170746,0.0009631424327380955,0.0015388155588880181,0.0020174426026642323,0.0013150509912520647,0.0012312554754316807,0.0007062078220769763,0.005862193647772074,0.00113478337880224,0.0007824127096682787,0.0022154662292450666,0.0007692455546930432,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\66.jpg,2
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\72.jpg,2,啄木鸟,2,啄木鸟,31,鸽子,12,毛毛虫,True,0.0015867565525695682,0.00466139568015933,0.8998552560806274,0.0018735929625108838,0.0017476893262937665,0.0018439536215737462,0.0026417055632919073,0.0016660544788464904,0.0029533954802900553,0.0024963864125311375,0.0015932716196402907,0.004139833152294159,0.007675824221223593,0.0024115697015076876,0.004535816144198179,0.0023024375550448895,0.0028961102943867445,0.0032843996305018663,0.0024650082923471928,0.005573097616434097,0.0023242344614118338,0.001606672303751111,0.0013346585910767317,0.00222904235124588,0.0023148374166339636,0.001051680650562048,0.0030489240307360888,0.0016541717341169715,0.0027014287188649178,0.0009142538183368742,0.0025462156627327204,0.010553549975156784,0.0010341138113290071,0.0014680461026728153,0.005801214370876551,0.001213541836477816,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\72.jpg,2
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\78.jpg,2,啄木鸟,2,啄木鸟,22,熊猫,4,大象,True,0.0062159881927073,0.0017542422283440828,0.7638391256332397,0.012837782502174377,0.03265737369656563,0.0016450107796117663,0.0026741514448076487,0.004119656048715115,0.0018603563075885177,0.002918433165177703,0.012035099789500237,0.008977909572422504,0.002832556376233697,0.0013614774215966463,0.01758102886378765,0.001161619438789785,0.0020154393278062344,0.009316151030361652,0.0028487376403063536,0.003362464252859354,0.0008368783164769411,0.004073697607964277,0.06209680810570717,0.010149363428354263,0.0007569618755951524,0.00296100415289402,0.001548384316265583,0.0025440561585128307,0.004164908546954393,0.002337742829695344,0.0039223674684762955,0.0009639742784202099,0.0030549862422049046,0.004234026651829481,0.0019987577106803656,0.0023415028117597103,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\78.jpg,2
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\80.jpg,2,啄木鸟,2,啄木鸟,12,毛毛虫,19,火鸡,True,0.026069803163409233,0.008527812547981739,0.5152681469917297,0.010270549915730953,0.01102462224662304,0.006623642053455114,0.011138154193758965,0.0072165499441325665,0.01490085106343031,0.0056890156120061874,0.012841255404055119,0.02055026963353157,0.07220318168401718,0.015726380050182343,0.016081834211945534,0.011496556922793388,0.008223394863307476,0.007583090104162693,0.010787603445351124,0.02685728296637535,0.008840454742312431,0.01020332146435976,0.013538142666220665,0.013049174100160599,0.013298829086124897,0.0074165393598377705,0.019763514399528503,0.010617591440677643,0.009836527518928051,0.0030618358869105577,0.010767973959445953,0.011874240823090076,0.012382319197058678,0.008322201669216156,0.02131376974284649,0.0066336337476968765,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\80.jpg,2
E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\91.jpg,2,啄木鸟,2,啄木鸟,18,火烈鸟,12,毛毛虫,True,0.0005709419492632151,0.0010045827366411686,0.9567111730575562,0.00043962651398032904,0.001371167367324233,0.001073512714356184,0.0021000888664275408,0.0005581076839007437,0.000890356139279902,0.0024046357721090317,0.00099199078977108,0.0016319788992404938,0.003278922289609909,0.0012758616358041763,0.0008706693188287318,0.0006766435108147562,0.0007488193223252892,0.0018503009341657162,0.007362638600170612,0.0011088516330346465,0.000876379432156682,0.000689490232616663,0.0008796215988695621,0.00048022845294326544,0.0009114777203649282,0.0009762031841091812,0.0007745285402052104,0.0013476395979523659,0.0011581798316910863,0.0006779585964977741,0.00044212458305992186,0.0003954765561502427,0.0006213026354089379,0.001490911701694131,0.0008736320305615664,0.00048405470442958176,E:\Image classification\1-Build a dataset\dataset\val\啄木鸟\91.jpg,2
